num	cote	titre	commune	latitude	longitude	num_plan	physdesc	dimensions	description1	date	date_standard	echelle	description2	wikidata	merimee	commons	wikipedia	BNF	
812	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 2	Calque ; encre noire, rouge, lavis, aquarelle	41,5 cm x 29 cm	"Projet de dégagement des abords de la cathédrale de Chambéry": portail à ouvrir. Par Joseph Marie Samuel Revel, architecte diocésain du département de la Savoie.	06/06/1866	1866-06-06	0,25 cm / 1 m	1 plan ; signé ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (25 mars 1867) ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
813	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 3	Calque ; encre noire, lavis	51,2 cm x 55,5 cm	"Cathédrale de Chambéry. Projet de reconstruction de la toiture du bas-côté sud". Par Joseph Marie Samuel Revel, architecte.	14/11/1884	1884-11-14	0,01 cm / 1 m	1 élévation, 1 plan, 1 coupe transversale ; signé ; approbation du préfet ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (16 février 1885).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
814	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 4	Calque ; encre noire et rouge, lavis	54 cm x 61,5 cm	"Cathédrale de Chambéry. Projet de restauration de chapelle (chapelle de la 7e travée). Par Joseph Marie Samuel Revel, architecte.	20/04/1878	1878-04-20	1 cm / 1 m (coupe, élévation) ; 0,25 cm / 1 m (plan)	2 plans, 1 coupe transversale, 1 élévation ; signé ; approbation de l'archevêque et du préfet.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
815	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 5	Calque, collé sur calque ; encre noire, lavis	45,4 cm x 28,5 cm	"Diocèse de Chambéry. Cathédrale : plan". Par Joseph Marie Samuel Revel, architecte.	14/11/1881	1881-11-14	0,25 cm / 1 m	1 plan ; signé ; approbation de l'archevêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
816	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 6	Calque, collé sur calque ; encre noire	63,5 cm x 45,5 cm	"Département de la Savoie. Cathédrale de Chambéry. Projet de restauration de la 2e chapelle, bas-côté sud". Par Joseph Marie Samuel Revel, architecte.	14/11/1881	1881-11-14	1 cm / 1 m	1 plan, 1 coupe inférieure, 2 élévations (face extérieure : état actuel, restauré) ; signé ; approbation de l'archevêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
817	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 7	Calque, collé sur calque ; encre noire, lavis	66,3 cm x 47,5 cm	"Cathédrale de Chambéry. Restauration de la 1re chapelle du Bas-côté sud". Par Joseph Marie Samuel Revel, architecte.	15/03/1883	1883-03-15	1 cm / 1 m	2 élévations, 1 plan, 1 coupe ; signé ; approbation de l'archevêque et du préfet.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
818	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 8	Calque ; encre noire, lavis	36,7 cm x 28 cm	"Cathédrale de Chambéry. Plan". Par Joseph Marie Samuel Revel, architecte.	10/11/1883	1883-11-10	0,25 cm / 1 m	1 plan ; signé ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
819	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 9	Calque ; encre noire, lavis	37 cm x 28 cm	"Cathédrale de Chambéry": plan annoté par campagne annuelle de travaux. Par Joseph Marie Samuel Revel, architecte.	10/11/1883	1883-11-10	0,25 cm / 1 m	1 plan ; signé ; légende ; annoté.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
820	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 10	Papier ; encre noire et rouge, lavis	54 cm x 65 cm	"Cathédrale de Chambéry. Chœur". Par Joseph Marie Samuel Revel, architecte.	10/11/1883	1883-11-10	1 cm / 1 m	1 coupe transversale, 1 coupe longitudinale, 1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
821	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 11	Papier ; encre noire et rouge, lavis	54 cm x 65 cm	"Cathédrale de Chambéry. Chœur". Par Joseph Marie Samuel Revel, architecte.	10/11/1883	1883-11-10	1 cm / 1 m	1 coupe transversale, 1 coupe longitudinale, 1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
822	CP/F/19/7676	Chambéry : cathédrale Saint-François-de-Sales	Chambéry	45.565277777	5.923055555	Plan 12	Calque ; encre noire, lavis	46 cm x 39,5 cm	"Cathédrale de Chambéry. Plan général". Par Joseph Marie Samuel Revel, architecte.	14/11/1884	1884-11-14	0,25 cm / 1 m	1 plan ; signé ; approbation du préfet ; légende ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (14 février 1885).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118223	https://upload.wikimedia.org/wikipedia/commons/e/e8/Cath%C3%A9drale_Saint-Fran%C3%A7ois_de_Sales_de_Chamb%C3%A9ry_%282013%29.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Fran%C3%A7ois-de-Sales_de_Chamb%C3%A9ry	http://data.bnf.fr/ark:/12148/cb17034729c	
1495	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 1	Calque ; encre noire, rouge et jaune, lavis, aquarelle	42,3 cm x 56 cm	"Diocèse de Moutiers. Cathédrale. Projet de constructions de deux chapelles". Par Joseph Marie Samuel Revel, architecte diocésain.	30/09/1867	1867-09-30	0,25 cm / 1 m	1 plan, 1 coupe transversale, 2 élévations ; signé ; approbations de l'évêque et du préfet.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1496	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 2	Calque, collé sur calque ; encre noire, lavis	56 cm x 30,7 cm	"Département de la Savoie. Plan de la cathédrale et de l'évêché de Moutiers". Par Joseph Marie Samuel Revel, architecte diocésain.	14/11/1881	1881-11-14	0,2 cm / 1 m	1 plan ; signé ; approbation de l'évêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1497	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 3	Calque ; encre noire et rouge, lavis, crayon	49,7 cm x 63,2 cm	"Département de la Savoie. Cathédrale de Moutiers. Projet de restauration de la crypte". Par Joseph Marie Samuel Revel, architecte diocésain.	25/03/1883	1883-03-25	1 cm / 1 m	2 coupes, 1 plan ; signé ; approbation du préfet et l'évêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1498	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 4	Calque ; encre noire, lavis	30,9 cm x 20,7 cm	"Cathédrale de Moutiers. Plan". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	0,25 cm / 1 m	1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1499	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 5	Calque ; encre noire, lavis	30,9 cm x 20,7 cm	"Cathédrale de Moutiers. Plan". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	0,25 cm / 1 m	1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1500	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 6	Calque ; encre noire et rouge, lavis	65,5 cm x 96,5 cm	"Cathédrale de Moutiers. Projet de restauration : transept". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	0,25 cm / 1 m	3 coupes, 1 plan ; signé ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (21 mai 1884).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1501	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 7	Calque ; encre noire et rouge, lavis, crayon	62,2 cm x 95,7 cm	"Cathédrale de Moutiers. Projet de restauration : transept". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	1 cm / 1 m	3 coupes, 1 plan ; signé ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (21 mai 1884).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1502	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 8	Calque ; encre noire, lavis	39,5 cm x 31, 7 cm	"Cathédrale de Moutiers. Plan général". Par Joseph Marie Samuel Revel, architecte diocésain.	14/11/1884	1884-11-14	0,25 cm / 1 m	1 plan ; signé ; approbation du préfet ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (14 février 1885).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1503	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 9	Papier ; encre noire, lavis ; reproduction photomécanique	55,5 cm x 74 cm	"Cathédrale de Moutiers (Savoie). Installation d'un calorifère à air chaud". Par Théophile Arthur Bertin, architecte diocésain.	18/09/2001	18/09/1901	1 cm / 1 m	1 plan ; légendé ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1504	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 10	Calque ; encre noire, lavis	33,8 cm x 37,8 cm	"Diocèse de Tarentaise. Cathédrale de Moutiers : plan au rez-de-chaussée, plan de la couverture". Par Théophile Arthur Bertin, architecte diocésain.	28/10/2003	28/10/1903	0,25 cm / 1 m	2 plans ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1505	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 11	Calque ; encre noire	32,5 cm x 38,5 cm	"Cathédrale de Moutiers. Coupe longitudinale".	1904	1904-01-01 / 1904-12-31	1 cm / 1 m	1 coupe.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1506	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 12	Papier ; encre noire, crayon, aquarelle	47,5 cm x 37,3 cm	Restauration des peintures décoratives.	[1904]	1904-01-01 / 1904-12-31	1 cm / 1 m	1 dessin.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
1507	CP/F/19/7895	Moûtiers : cathédrale Saint-Pierre	Moûtiers	45.483055555	6.533611111	Plan 13	Papier ; encre noire, crayon, aquarelle	37,5 cm x 60 cm	Peinture décorative de la coupole : médaillon de l'évangéliste Saint-Jean.	[1904]	1904-01-01 / 1904-12-31	1 cm / 1 m	1 dessin.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118283	https://upload.wikimedia.org/wikipedia/commons/9/92/Mo%C3%BBtiers_-_Cath%C3%A9drale_Saint-Pierre_-4.JPG	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Mo%C3%BBtiers		
2409	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 1	Calque ; encre noire et rouge, lavis	49,5 cm x 39 cm	"Cathédrale de S[ain]t-Jean-de-Maurienne. Projet d'accès à la salle capitulaire". Par Joseph Marie Samuel Revel, architecte diocésain.	20/04/1878	1878-04-20	1 cm / 1 m	2 plans, 1 coupe ; signé ; approbation du préfet.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
2410	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 2	Calque ; encre noire et rouge, lavis	53 cm x 41 cm	"Cathédrale de S[ain]t-Jean-de-Maurienne. Projet d'accès à la salle capitulaire". Par Joseph Marie Samuel Revel, architecte diocésain.	30/12/1878	1878-12-30	1 cm / 1 m	2 plans, 1 coupe ; signé ; approbation du préfet et l'évêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
2411	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 3	Calque, collé sur calque ; encre noire, lavis	37 cm x 27 cm	"Département de la Savoie. Plan de la cathédrale de S[ain]t-Jean-de-Maurienne". Par Joseph Marie Samuel Revel, architecte diocésain.	14/11/1881	1881-11-14	0,25 cm / 1 m	1 plan ; signé ; approbation du préfet et l'évêque.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
2412	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 4	Calque, collé sur calque ; encre noire, lavis	63,5 cm x 41 cm	"Cathédrale de S[ain]t-Jean-de-Maurienne. Plan". Par Joseph Marie Samuel Revel, architecte diocésain.	14/11/1881	1881-11-14	0,5 cm / 1 m	1 plan ; signé ; approbation du préfet ; "Conserver au dossier".		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
2413	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 5	Calque ; encre noire et rouge, lavis	54,3 cm x 64,5 cm	"Cathédrale de Saint-Jean-de-Maurienne. Chœur". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	1 cm / 1 m	2 coupes, 1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
2414	CP/F/19/7875	Saint-Jean-de-Maurienne : cathédrale Saint-Jean-Baptiste	Saint-Jean-de-Maurienne	45.272889	6.348444	Plan 6	Calque ; encre noire, lavis	32,5 cm x 24,5 cm	"Cathédrale de S[ain]t-Jean-de-Maurienne. Plan". Par Joseph Marie Samuel Revel, architecte diocésain.	10/11/1883	1883-11-10	0,25 cm / 1 m	1 plan ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00118296	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cloitre_st_jean_de_maurienne.jpg/800px-Cloitre_st_jean_de_maurienne.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean-Baptiste_de_Saint-Jean-de-Maurienne	http://data.bnf.fr/ark:/12148/cb17056764s	
